Date,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,setpoint_min,setpoint_max
23/05/2023 10:45,1.9,0.8,57.0,32.9,7.5,25.8,50,0,17,18
23/05/2023 10:46,3.3,1.9,52.1,32.4,8.7,25.3,100,0,17,18
23/05/2023 10:47,-1.9,3.3,47.8,32.3,9.3,25.0,600,0,17,18
23/05/2023 10:48,-4.3,-1.9,55.3,34.8,9.4,26.7,900,0,17,18
23/05/2023 10:49,0.8,-4.3,58.3,33.5,7.1,26.6,200,0,17,18
23/05/2023 10:50,2.4,0.8,56.1,33.0,7.7,25.9,50,0,17,18
23/05/2023 10:51,3.4,2.4,51.1,32.4,9.1,25.3,100,0,17,18
23/05/2023 10:52,-1.7,3.4,48.1,32.0,9.6,24.6,750,0,17,18
23/05/2023 10:53,-4.4,-1.7,56.6,34.9,9.1,27.5,900,0,17,18
23/05/2023 10:54,1.3,-4.4,58.2,33.3,7.2,26.4,100,0,17,18
23/05/2023 10:55,2.6,1.3,54.9,32.6,8.0,25.7,50,0,17,18
23/05/2023 10:56,3.7,2.6,49.6,32.2,9.4,25.2,150,0,17,18
23/05/2023 10:57,-2.4,3.7,51.0,32.3,8.8,25.2,950,0,17,18
23/05/2023 10:58,-5.3,-2.4,57.8,34.5,9.6,26.7,650,0,17,18
23/05/2023 10:59,1.3,-5.3,57.9,33.3,7.2,26.2,50,0,17,18
23/05/2023 11:00,2.9,1.3,53.8,32.7,8.4,25.6,100,0,17,18
23/05/2023 11:01,-1.5,2.9,48.5,31.6,9.8,25.7,300,0,17,18
23/05/2023 11:02,-2.9,-1.5,53.8,35.3,11.0,27.2,900,0,17,18
23/05/2023 11:03,1.0,-2.9,57.3,33.3,7.1,26.3,500,0,17,18
23/05/2023 11:04,1.8,1.0,57.1,32.9,7.6,26.0,50,0,17,18
23/05/2023 11:05,3.0,1.8,52.2,32.3,8.7,25.5,100,0,17,18
23/05/2023 11:06,-2.2,3.0,47.4,31.8,9.7,24.7,500,0,18,19
23/05/2023 11:07,-3.5,-2.2,55.1,34.6,9.8,26.7,850,0,18,19
23/05/2023 11:08,0.8,-3.5,58.3,33.4,7.1,26.5,300,0,18,19
23/05/2023 11:09,2.2,0.8,56.4,32.9,7.7,26.0,50,0,18,19
23/05/2023 11:10,3.3,2.2,51.3,32.4,9.1,25.5,100,0,18,19
23/05/2023 11:11,-1.4,3.3,48.6,32.4,10.3,25.1,600,0,18,19
23/05/2023 11:12,-5.6,-1.4,57.8,36.4,9.4,27.7,900,0,18,19
23/05/2023 11:13,1.2,-5.6,60.4,35.2,6.9,26.8,200,0,18,19
23/05/2023 11:14,2.4,1.2,57.3,34.4,7.8,26.0,100,0,18,19
23/05/2023 11:15,3.6,2.4,51.7,33.8,9.1,25.4,50,0,18,19
23/05/2023 11:16,-3.4,3.6,54.3,35.9,12.2,26.2,850,0,18,19
23/05/2023 11:17,-4.4,-3.4,58.8,36.1,9.4,27.5,850,0,18,19
23/05/2023 11:18,1.4,-4.4,60.4,35.0,7.0,26.7,50,0,18,19
23/05/2023 11:19,2.9,1.4,56.2,34.4,8.1,26.1,100,0,18,19
23/05/2023 11:20,4.0,2.9,50.6,33.8,9.4,25.5,100,0,18,19
23/05/2023 11:21,-2.2,4.0,54.8,36.0,9.9,26.7,850,0,18,19
23/05/2023 11:22,1.0,-2.2,59.4,35.0,7.2,26.9,700,0,18,19
23/05/2023 11:23,1.7,1.0,60.0,35.0,7.2,26.8,100,0,18,19
23/05/2023 11:24,3.0,1.7,55.2,34.2,8.3,25.9,50,0,18,19
23/05/2023 11:25,-1.6,3.0,49.2,33.1,10.1,25.0,300,0,18,19
23/05/2023 11:26,-3.3,-1.6,57.2,36.2,10.1,27.4,950,0,18,19
23/05/2023 11:27,0.9,-3.3,60.7,35.5,7.0,27.1,550,0,18,19
23/05/2023 11:28,2.0,0.9,59.4,34.8,7.4,26.6,100,0,18,19
23/05/2023 11:29,3.3,2.0,54.1,34.1,8.7,26.0,50,0,18,19
23/05/2023 11:30,-1.6,3.3,50.1,33.6,9.6,25.7,500,0,18,19
23/05/2023 11:31,-3.2,-1.6,58.5,37.2,9.0,27.6,950,0,18,19
23/05/2023 11:32,0.8,-3.2,61.3,35.5,6.9,27.3,400,0,18,19
23/05/2023 11:33,2.3,0.8,59.0,34.6,7.6,26.4,200,0,18,19
23/05/2023 11:34,3.2,2.3,52.9,34.1,8.9,25.9,1350,0,18,19
23/05/2023 11:35,4.6,3.2,47.6,33.6,10.3,25.5,1250,0,18,19
23/05/2023 11:36,0.5,4.6,43.6,32.3,11.6,25.4,1100,0,18,19
23/05/2023 11:37,1.9,0.5,50.7,34.1,12.1,26.0,950,0,18,19
23/05/2023 11:38,-0.2,1.9,60.2,36.3,13.7,28.1,900,0,18,19
23/05/2023 11:39,-0.7,-0.2,63.1,36.1,12.2,28.0,900,0,18,19
23/05/2023 11:40,-5.2,-0.7,65.2,36.6,12.0,28.5,950,0,18,19
23/05/2023 11:41,-3.8,-5.2,65.7,36.4,10.0,28.9,850,0,18,19
23/05/2023 11:42,1.8,-3.8,65.1,35.3,7.5,27.9,300,0,18,19
23/05/2023 11:43,3.6,1.8,60.3,34.7,8.6,26.9,100,0,18,19
23/05/2023 11:44,-2.3,3.6,59.9,36.6,10.9,27.8,600,0,18,19
23/05/2023 11:45,-3.2,-2.3,63.1,36.4,9.9,28.7,900,0,18,19
23/05/2023 11:46,1.0,-3.2,64.1,35.5,7.0,27.6,450,0,18,19
23/05/2023 11:47,2.6,1.0,60.7,34.9,7.8,26.8,50,0,18,19
23/05/2023 11:48,4.0,2.6,54.6,34.2,9.1,26.1,100,0,18,19
23/05/2023 11:49,-4.2,4.0,58.0,35.8,11.6,27.2,900,0,18,19
23/05/2023 11:50,-5.0,-4.2,62.1,37.1,9.1,27.9,900,0,18,19
23/05/2023 11:51,1.7,-5.0,61.9,35.2,7.0,27.1,100,0,18,19
23/05/2023 11:52,3.2,1.7,57.0,34.5,8.4,26.4,50,0,18,19
23/05/2023 11:53,-1.8,3.2,52.0,33.9,10.0,25.9,250,0,18,19
23/05/2023 11:54,-2.9,-1.8,60.4,36.4,10.7,28.0,900,0,18,19
23/05/2023 11:55,1.0,-2.9,61.9,35.5,7.0,27.7,650,0,18,19
23/05/2023 11:56,2.2,1.0,60.1,34.7,7.6,26.9,50,0,18,19
23/05/2023 11:57,3.4,2.2,54.3,34.0,8.9,26.2,100,0,18,19
23/05/2023 11:58,-1.7,3.4,54.8,35.5,10.3,26.5,500,0,18,19
23/05/2023 11:59,-4.9,-1.7,60.3,36.9,9.6,28.3,900,0,18,19
23/05/2023 12:00,1.1,-4.9,61.9,35.2,7.0,27.5,350,0,18,19
23/05/2023 12:01,2.6,1.1,58.2,34.5,8.0,26.5,50,0,18,19
23/05/2023 12:02,3.8,2.6,52.4,33.9,9.3,26.1,100,0,18,19
23/05/2023 12:03,-2.4,3.8,56.5,36.4,11.0,27.6,750,0,18,19
23/05/2023 12:04,-5.1,-2.4,61.8,36.8,9.6,28.1,850,0,18,19
23/05/2023 12:05,1.6,-5.1,61.4,35.3,7.2,27.3,150,0,18,19
23/05/2023 12:06,3.0,1.6,56.6,34.4,8.3,26.4,100,0,18,19
23/05/2023 12:07,-2.0,3.0,50.9,33.5,10.3,25.4,150,0,18,19
23/05/2023 12:08,-2.7,-2.0,58.3,36.3,11.2,27.0,950,0,18,19
23/05/2023 12:09,0.8,-2.7,61.3,35.3,7.0,27.5,750,0,18,19
23/05/2023 12:10,1.9,0.8,60.2,35.0,7.5,27.0,50,0,18,19
23/05/2023 12:11,3.2,1.9,54.8,34.1,8.7,26.3,50,0,18,19
23/05/2023 12:12,-1.4,3.2,50.6,33.7,9.1,25.5,400,0,18,19
23/05/2023 12:13,-4.7,-1.4,60.3,36.2,10.4,28.1,900,0,18,19
23/05/2023 12:14,1.0,-4.7,61.7,35.2,7.1,27.5,550,0,18,19
