Date,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,Time
2023-05-03 15:17:00,0.8,0.1,40.5,29.1,10.0,21.6,100.0,0.0,6569
2023-05-03 15:18:00,1.4,0.8,38.0,28.2,10.6,21.7,50.0,0.0,6572
2023-05-03 15:19:00,1.5,1.4,35.5,27.8,11.2,21.6,100.0,0.0,6574
2023-05-03 15:20:00,1.9,1.5,33.1,27.4,12.1,21.6,50.0,0.0,6577
2023-05-03 15:21:00,2.2,1.9,31.4,27.3,12.9,21.8,50.0,0.0,6580
2023-05-03 15:22:00,2.4,2.2,29.9,27.1,13.5,21.6,50.0,0.0,6582
2023-05-03 15:23:00,2.6,2.4,28.8,26.7,14.2,21.6,100.0,0.0,6585
2023-05-03 15:24:00,2.8,2.6,27.9,26.6,14.8,21.7,50.0,0.0,6588
2023-05-03 15:25:00,2.9,2.8,27.1,26.2,15.2,21.6,100.0,0.0,6590
2023-05-03 15:26:00,3.1,2.9,26.6,26.0,15.6,21.6,50.0,0.0,6593
2023-05-03 15:27:00,3.5,3.1,26.1,25.8,16.1,21.6,100.0,0.0,6596
2023-05-03 15:28:00,3.5,3.5,25.8,25.7,16.4,21.5,50.0,0.0,6599
2023-05-03 15:29:00,-2.6,3.5,28.0,26.4,16.8,20.6,550.0,0.0,6602
2023-05-03 15:30:00,0.1,-2.6,37.6,29.3,11.5,21.5,400.0,0.0,6605
2023-05-03 15:31:00,0.5,0.1,41.1,29.5,9.9,21.6,100.0,0.0,6608
2023-05-03 15:32:00,1.0,0.5,39.3,28.7,10.2,21.7,50.0,0.0,6611
2023-05-03 15:33:00,1.4,1.0,36.6,28.0,10.9,21.7,100.0,0.0,6614
2023-05-03 15:34:00,1.8,1.4,34.1,27.8,11.7,21.7,50.0,0.0,6617
2023-05-03 15:35:00,2.0,1.8,32.1,27.4,12.5,21.7,100.0,0.0,6620
2023-05-03 15:36:00,2.1,2.0,30.7,27.0,13.1,21.7,50.0,0.0,6623
2023-05-03 15:37:00,2.5,2.1,29.5,26.9,13.8,21.7,100.0,0.0,6626
2023-05-03 15:38:00,2.5,2.5,28.5,26.5,14.3,21.6,50.0,0.0,6628
2023-05-03 15:39:00,2.7,2.5,27.7,26.3,14.9,21.6,100.0,0.0,6631
2023-05-03 15:40:00,3.1,2.7,26.8,26.2,15.5,21.7,50.0,0.0,6634
2023-05-03 15:41:00,3.3,3.1,26.3,26.0,15.9,21.6,100.0,0.0,6636
2023-05-03 15:42:00,3.3,3.3,25.8,25.7,16.3,21.7,50.0,0.0,6639
2023-05-03 15:43:00,3.6,3.3,25.4,25.5,16.6,21.5,100.0,0.0,6642
2023-05-03 15:44:00,-3.7,3.6,32.4,28.0,13.6,21.8,800.0,0.0,6644
2023-05-03 15:45:00,0.3,-3.7,40.2,29.5,10.4,21.5,100.0,0.0,6647
2023-05-03 15:46:00,0.5,0.3,40.6,28.9,9.9,21.7,50.0,0.0,6650
2023-05-03 15:47:00,1.2,0.5,38.1,28.3,10.5,21.7,100.0,0.0,6653
2023-05-03 15:48:00,1.9,1.2,35.4,27.9,11.3,21.8,50.0,0.0,6656
2023-05-03 15:49:00,2.0,1.9,33.1,27.5,12.1,21.8,100.0,0.0,6659
2023-05-03 15:50:00,2.1,2.0,31.5,27.2,12.9,21.6,50.0,0.0,6662
2023-05-03 15:51:00,2.2,2.1,30.1,27.0,13.5,21.7,100.0,0.0,6665
2023-05-03 15:52:00,2.7,2.2,28.9,26.7,14.2,21.7,50.0,0.0,6668
2023-05-03 15:53:00,2.7,2.7,28.1,26.5,14.6,21.7,100.0,0.0,6671
2023-05-03 15:54:00,2.8,2.7,27.4,26.3,15.2,21.6,50.0,0.0,6673
2023-05-03 15:55:00,3.2,2.8,26.7,26.2,15.7,21.7,100.0,0.0,6676
2023-05-03 15:56:00,3.3,3.2,26.1,25.8,16.0,21.5,50.0,0.0,6679
2023-05-03 15:57:00,3.6,3.3,25.7,25.7,16.6,21.5,50.0,0.0,6681
2023-05-03 15:58:00,-1.6,3.6,27.1,25.3,16.2,21.4,400.0,0.0,6684
2023-05-03 15:59:00,0.1,-1.6,36.9,29.2,11.8,21.5,600.0,0.0,6687
2023-05-03 16:00:00,0.5,0.1,41.0,29.4,10.0,21.7,50.0,0.0,6689
2023-05-03 16:01:00,0.9,0.5,39.4,28.5,10.0,21.7,100.0,0.0,6692
2023-05-03 16:02:00,1.4,0.9,36.8,27.9,10.9,21.7,50.0,0.0,6695
2023-05-03 16:03:00,1.7,1.4,34.2,27.5,11.7,21.7,100.0,0.0,6698
2023-05-03 16:04:00,2.0,1.7,32.3,27.3,12.4,21.7,50.0,0.0,6700
2023-05-03 16:05:00,2.2,2.0,30.8,27.0,13.1,21.7,100.0,0.0,6702
2023-05-03 16:06:00,2.5,2.2,29.6,26.9,13.7,21.6,50.0,0.0,6704
2023-05-03 16:07:00,2.6,2.5,28.5,26.6,14.4,21.6,50.0,0.0,6706
2023-05-03 16:08:00,2.9,2.6,27.6,26.4,14.9,21.6,50.0,0.0,6708
2023-05-03 16:09:00,3.0,2.9,26.9,26.2,15.4,21.6,100.0,0.0,6710
2023-05-03 16:10:00,3.3,3.0,26.3,25.9,15.8,21.6,50.0,0.0,6712
2023-05-03 16:11:00,3.5,3.3,25.8,25.8,16.4,21.5,100.0,0.0,6715
2023-05-03 16:12:00,3.5,3.5,25.4,25.5,16.6,21.6,50.0,0.0,6718
2023-05-03 16:13:00,-3.2,3.5,31.6,27.9,14.3,21.8,700.0,0.0,6720
2023-05-03 16:14:00,0.0,-3.2,40.2,29.5,10.5,21.6,150.0,0.0,6723
2023-05-03 16:15:00,0.7,0.0,40.7,28.8,10.0,21.7,100.0,0.0,6726
2023-05-03 16:16:00,1.2,0.7,38.3,28.2,10.5,21.8,50.0,0.0,6728
2023-05-03 16:17:00,1.4,1.2,35.6,27.8,11.2,21.7,100.0,0.0,6731
2023-05-03 16:18:00,1.9,1.4,33.3,27.4,12.0,21.8,50.0,0.0,6734
2023-05-03 16:19:00,2.1,1.9,31.5,27.2,12.8,21.7,100.0,0.0,6736
2023-05-03 16:20:00,2.5,2.1,30.1,27.0,13.4,21.8,50.0,0.0,6739
2023-05-03 16:21:00,2.4,2.5,28.9,26.6,14.1,21.7,100.0,0.0,6742
2023-05-03 16:22:00,2.8,2.4,28.1,26.5,14.7,21.7,50.0,0.0,6745
2023-05-03 16:23:00,2.9,2.8,27.1,26.2,15.1,21.7,100.0,0.0,6748
2023-05-03 16:24:00,3.2,2.9,26.5,26.1,15.7,21.7,50.0,0.0,6751
2023-05-03 16:25:00,3.3,3.2,26.1,25.8,16.0,21.6,100.0,0.0,6754
2023-05-03 16:26:00,3.5,3.3,25.6,25.6,16.5,21.6,50.0,0.0,6757
2023-05-03 16:27:00,-1.7,3.5,26.2,25.7,16.4,21.9,250.0,0.0,6760
2023-05-03 16:28:00,0.0,-1.7,36.6,29.1,11.9,21.4,650.0,0.0,6763
2023-05-03 16:29:00,0.4,0.0,40.7,29.3,10.0,21.5,100.0,0.0,6765
2023-05-03 16:30:00,0.9,0.4,39.4,28.5,10.1,21.7,50.0,0.0,6768
2023-05-03 16:31:00,1.4,0.9,36.8,28.0,10.8,21.7,100.0,0.0,6771
2023-05-03 16:32:00,1.5,1.4,34.3,27.6,11.6,21.7,1050.0,0.0,6773
2023-05-03 16:33:00,1.5,1.5,32.3,27.2,12.2,21.7,1200.0,0.0,6776
2023-05-03 16:34:00,1.8,1.5,30.8,27.0,13.0,21.6,1350.0,0.0,6779
2023-05-03 16:35:00,0.7,1.8,31.6,27.0,13.3,21.4,400.0,0.0,6781
2023-05-03 16:36:00,-2.2,0.7,40.7,30.1,12.1,21.2,850.0,0.0,6784
2023-05-03 16:37:00,0.6,-2.2,46.4,30.3,9.3,21.6,700.0,0.0,6787
2023-05-03 16:38:00,1.7,0.6,47.8,29.7,8.9,21.8,50.0,0.0,6790
2023-05-03 16:39:00,2.6,1.7,44.8,29.0,9.4,21.8,100.0,0.0,6793
2023-05-03 16:40:00,3.0,2.6,41.0,28.5,10.5,21.9,100.0,0.0,6796
2023-05-03 16:41:00,3.6,3.0,37.6,27.9,11.3,21.8,50.0,0.0,6799
2023-05-03 16:42:00,-2.8,3.6,41.5,29.7,10.7,22.3,650.0,0.0,6802
2023-05-03 16:43:00,0.1,-2.8,46.7,29.9,8.4,21.8,350.0,0.0,6805
2023-05-03 16:44:00,0.9,0.1,46.1,29.2,8.4,21.8,100.0,0.0,6808
2023-05-03 16:45:00,1.4,0.9,42.5,28.6,9.3,21.9,50.0,0.0,6811
2023-05-03 16:46:00,1.9,1.4,38.9,28.2,10.2,21.8,100.0,0.0,6814
2023-05-03 16:47:00,2.2,1.9,36.0,27.9,11.1,21.8,50.0,0.0,6817
2023-05-03 16:48:00,2.4,2.2,33.8,27.5,11.9,21.8,100.0,0.0,6819
2023-05-03 16:49:00,2.7,2.4,32.2,27.2,12.7,21.8,50.0,0.0,6822
2023-05-03 16:50:00,2.8,2.7,30.9,26.9,13.5,21.8,100.0,0.0,6825
2023-05-03 16:51:00,3.1,2.8,29.9,26.7,14.0,21.8,50.0,0.0,6827
2023-05-03 16:52:00,3.2,3.1,28.9,26.4,14.7,21.7,100.0,0.0,6830
2023-05-03 16:53:00,3.5,3.2,28.2,26.3,15.2,21.7,50.0,0.0,6833
2023-05-03 16:54:00,-1.3,3.5,27.6,26.2,15.7,21.6,50.0,0.0,6835
2023-05-03 16:55:00,0.4,-1.3,37.5,29.2,11.9,21.6,700.0,0.0,6838
2023-05-03 16:56:00,0.3,0.4,42.7,29.5,9.6,21.7,150.0,0.0,6841
2023-05-03 16:57:00,0.8,0.3,41.5,28.6,9.7,21.8,100.0,0.0,6844
2023-05-03 16:58:00,1.3,0.8,38.5,28.0,10.5,21.7,50.0,0.0,6847
2023-05-03 16:59:00,1.8,1.3,35.7,27.7,11.4,21.8,100.0,0.0,6850
2023-05-03 17:00:00,2.0,1.8,33.4,27.4,12.0,21.8,50.0,0.0,6853
2023-05-03 17:01:00,2.2,2.0,31.6,27.1,12.9,21.8,100.0,0.0,6856
2023-05-03 17:02:00,2.4,2.2,30.3,26.8,13.5,21.8,50.0,0.0,6859
2023-05-03 17:03:00,2.7,2.4,29.1,26.6,14.2,21.8,100.0,0.0,6862
2023-05-03 17:04:00,2.9,2.7,28.2,26.5,14.6,21.7,50.0,0.0,6864
2023-05-03 17:05:00,3.1,2.9,27.4,26.2,15.2,21.7,100.0,0.0,6867
2023-05-03 17:06:00,3.3,3.1,26.8,26.1,15.7,21.7,50.0,0.0,6870
2023-05-03 17:07:00,3.4,3.3,26.4,25.9,16.1,21.7,50.0,0.0,6872
2023-05-03 17:08:00,-1.6,3.4,25.9,25.9,16.9,21.6,100.0,0.0,6875
2023-05-03 17:09:00,0.7,-1.6,35.5,28.7,12.9,21.7,700.0,0.0,6878
2023-05-03 17:10:00,0.1,0.7,41.7,29.7,10.1,21.6,250.0,0.0,6880
2023-05-03 17:11:00,0.9,0.1,41.0,28.8,10.0,21.8,100.0,0.0,6883
2023-05-03 17:12:00,1.3,0.9,38.1,28.0,10.8,21.8,50.0,0.0,6886
2023-05-03 17:13:00,1.6,1.3,35.5,27.6,11.4,21.8,100.0,0.0,6889
2023-05-03 17:14:00,1.9,1.6,33.2,27.5,12.2,21.8,50.0,0.0,6892
2023-05-03 17:15:00,2.2,1.9,31.5,27.1,13.0,21.8,100.0,0.0,6895
2023-05-03 17:16:00,2.4,2.2,30.1,27.0,13.6,21.9,50.0,0.0,6898
2023-05-03 17:17:00,2.7,2.4,29.0,26.7,14.2,21.8,100.0,0.0,6901
2023-05-03 17:18:00,2.8,2.7,28.1,26.5,14.8,21.7,50.0,0.0,6904
2023-05-03 17:19:00,3.1,2.8,27.4,26.3,15.3,21.8,100.0,0.0,6907
2023-05-03 17:20:00,3.1,3.1,26.8,26.1,15.8,21.7,50.0,0.0,6910
2023-05-03 17:21:00,3.4,3.1,26.2,25.9,16.1,21.7,50.0,0.0,6913
2023-05-03 17:22:00,3.6,3.4,25.8,25.7,16.6,21.7,50.0,0.0,6916
2023-05-03 17:23:00,-3.9,3.6,32.3,28.2,14.8,21.4,400.0,0.0,6919
2023-05-03 17:24:00,0.0,-3.9,40.5,29.6,10.6,21.7,550.0,0.0,6922
2023-05-03 17:25:00,0.7,0.0,41.3,29.1,10.0,21.7,50.0,0.0,6925
2023-05-03 17:26:00,1.2,0.7,38.9,28.3,10.4,21.9,100.0,0.0,6927
2023-05-03 17:27:00,1.6,1.2,36.0,27.9,11.2,21.8,50.0,0.0,6930
2023-05-03 17:28:00,1.9,1.6,33.6,27.5,12.0,21.8,100.0,0.0,6933
2023-05-03 17:29:00,2.2,1.9,31.9,27.3,12.9,21.8,50.0,0.0,6935
2023-05-03 17:30:00,2.3,2.2,30.4,27.1,13.5,21.9,100.0,0.0,6938
2023-05-03 17:31:00,2.5,2.3,29.1,26.8,14.2,21.8,50.0,0.0,6941
2023-05-03 17:32:00,2.6,2.5,28.3,26.6,14.6,21.8,100.0,0.0,6944
2023-05-03 17:33:00,3.0,2.6,27.5,26.3,15.2,21.7,50.0,0.0,6947
2023-05-03 17:34:00,3.2,3.0,26.9,26.1,15.7,21.7,100.0,0.0,6950
2023-05-03 17:35:00,3.3,3.2,26.3,26.0,16.1,21.6,50.0,0.0,6953
2023-05-03 17:36:00,3.4,3.3,25.8,25.7,16.6,21.6,100.0,0.0,6956
2023-05-03 17:37:00,-1.9,3.4,27.5,26.9,16.8,21.4,50.0,0.0,6959
2023-05-03 17:38:00,0.0,-1.9,38.2,29.2,11.5,21.6,900.0,0.0,6962
2023-05-03 17:39:00,0.4,0.0,41.7,29.4,10.0,21.7,50.0,0.0,6964
2023-05-03 17:40:00,1.0,0.4,39.9,28.6,10.2,21.9,100.0,0.0,6967
2023-05-03 17:41:00,1.4,1.0,37.1,28.0,10.9,21.9,50.0,0.0,6970
2023-05-03 17:42:00,1.8,1.4,34.4,27.6,11.7,21.8,100.0,0.0,6972
2023-05-03 17:43:00,2.1,1.8,32.5,27.4,12.5,21.8,50.0,0.0,6975
2023-05-03 17:44:00,2.1,2.1,30.9,26.9,13.2,21.8,100.0,0.0,6978
2023-05-03 17:45:00,2.4,2.1,29.7,27.0,14.0,21.8,50.0,0.0,6980
2023-05-03 17:46:00,2.5,2.4,28.7,26.7,14.4,21.7,100.0,0.0,6982
2023-05-03 17:47:00,2.6,2.6,27.9,26.6,14.65,21.7,50.0,0.0,6985
2023-05-03 17:48:00,2.9,2.9,27.6,26.5,14.9,21.7,100.0,0.0,6988
2023-05-03 17:49:00,3.1,3.0,27.3,26.2,15.4,21.7,50.0,0.0,6990
2023-05-03 17:50:00,3.4,3.1,26.7,26.0,15.9,21.7,50.0,0.0,6993
2023-05-03 17:51:00,3.4,3.4,26.1,25.8,16.4,21.7,50.0,0.0,6996
2023-05-03 17:52:00,3.5,3.4,25.8,25.7,16.8,21.7,450.0,0.0,6999
2023-05-03 17:53:00,-3.4,3.5,33.9,29.2,14.0,21.5,450.0,0.0,7002
2023-05-03 17:54:00,0.0,-3.4,41.0,29.7,10.4,21.8,100.0,0.0,7005
2023-05-03 17:55:00,0.7,0.0,40.9,28.9,10.1,21.9,50.0,0.0,7008
2023-05-03 17:56:00,1.3,0.7,38.3,28.3,10.6,21.9,100.0,0.0,7010
2023-05-03 17:57:00,1.7,1.3,35.5,27.9,11.4,21.9,50.0,0.0,7013
2023-05-03 17:58:00,1.9,1.7,33.3,27.6,12.2,21.9,100.0,0.0,7016
2023-05-03 17:59:00,2.3,1.9,31.5,27.3,12.9,21.8,50.0,0.0,7018
2023-05-03 18:00:00,2.4,2.3,30.1,27.1,13.7,21.9,100.0,0.0,7021
2023-05-03 18:01:00,2.4,2.4,29.0,26.8,14.2,21.8,50.0,0.0,7024
2023-05-03 18:02:00,2.8,2.4,28.2,26.6,14.8,21.8,100.0,0.0,7026
2023-05-03 18:03:00,2.9,2.8,27.4,26.4,15.3,21.8,50.0,0.0,7029
2023-05-03 18:04:00,3.2,2.9,26.9,26.3,15.8,21.7,100.0,0.0,7032
2023-05-03 18:05:00,3.4,3.2,26.4,26.0,16.1,21.7,50.0,0.0,7034
2023-05-03 18:06:00,3.4,3.4,25.8,25.8,16.7,21.8,100.0,0.0,7037
2023-05-03 18:07:00,-2.3,3.4,30.1,27.3,16.5,21.4,850.0,0.0,7040
2023-05-03 18:08:00,0.0,-2.3,39.3,29.7,11.1,21.7,100.0,0.0,7043
2023-05-03 18:09:00,0.4,0.0,41.5,29.3,10.1,21.9,50.0,0.0,7046
2023-05-03 18:10:00,0.9,0.4,39.4,28.5,10.4,21.9,100.0,0.0,7049
2023-05-03 18:11:00,1.4,0.9,36.6,28.0,11.0,21.9,50.0,0.0,7052
2023-05-03 18:12:00,1.8,1.4,34.1,27.6,11.9,21.9,100.0,0.0,7055
2023-05-03 18:13:00,2.3,1.8,32.1,27.4,12.7,21.9,50.0,0.0,7058
2023-05-03 18:14:00,2.3,2.3,30.7,27.1,13.3,21.9,100.0,0.0,7061
2023-05-03 18:15:00,2.4,2.3,29.6,27.0,14.2,21.8,50.0,0.0,7063
2023-05-03 18:16:00,2.8,2.4,28.7,26.8,14.6,21.8,100.0,0.0,7066
2023-05-03 18:17:00,2.8,2.8,27.8,26.5,15.3,21.7,50.0,0.0,7069
2023-05-03 18:18:00,3.2,2.8,27.1,26.4,15.6,21.8,100.0,0.0,7071
2023-05-03 18:19:00,3.3,3.2,26.7,26.2,16.0,21.7,50.0,0.0,7074
2023-05-03 18:20:00,3.5,3.3,26.1,26.0,16.5,21.8,50.0,0.0,7077
2023-05-03 18:21:00,-1.3,3.5,26.3,26.2,16.3,21.2,500.0,0.0,7079
2023-05-03 18:22:00,0.5,-1.3,35.8,29.1,12.6,21.7,450.0,0.0,7082
2023-05-03 18:23:00,0.1,0.5,41.3,29.4,10.2,21.8,0.0,0.0,7085
2023-05-03 18:24:00,0.7,0.1,40.3,28.7,10.1,22.0,100.0,0.0,7088
2023-05-03 18:25:00,1.5,0.7,37.7,28.2,10.8,21.9,50.0,0.0,7091
2023-05-03 18:26:00,1.6,1.5,35.0,27.8,11.6,22.1,100.0,0.0,7094
2023-05-03 18:27:00,1.9,1.6,32.9,27.5,12.6,21.9,50.0,0.0,7097
2023-05-03 18:28:00,2.1,1.9,31.3,27.3,13.1,21.9,100.0,0.0,7100
2023-05-03 18:29:00,2.4,2.1,29.9,27.1,13.8,21.9,50.0,0.0,7103
2023-05-03 18:30:00,2.5,2.4,29.0,26.9,14.3,21.8,100.0,0.0,7106
2023-05-03 18:31:00,2.9,2.5,28.1,26.7,14.9,21.8,50.0,0.0,7109
2023-05-03 18:32:00,2.9,2.9,27.4,26.4,15.5,21.9,100.0,0.0,7112
2023-05-03 18:33:00,3.3,2.9,26.9,26.3,15.9,21.8,50.0,0.0,7115
2023-05-03 18:34:00,3.4,3.3,26.3,26.2,16.3,21.8,50.0,0.0,7117
2023-05-03 18:35:00,3.5,3.4,26.0,25.9,16.5,21.8,150.0,0.0,7120
2023-05-03 18:36:00,-3.1,3.5,31.0,28.1,15.4,21.7,850.0,0.0,7123
2023-05-03 18:37:00,0.0,-3.1,40.2,29.6,10.7,21.9,50.0,0.0,7125
2023-05-03 18:38:00,0.6,0.0,41.2,29.1,10.0,22.0,100.0,0.0,7128
2023-05-03 18:39:00,1.1,0.6,38.8,28.5,10.6,22.0,50.0,0.0,7131
2023-05-03 18:40:00,1.5,1.1,36.2,28.0,11.2,22.1,100.0,0.0,7133
2023-05-03 18:41:00,1.7,1.5,33.7,27.7,12.0,22.1,50.0,0.0,7136
2023-05-03 18:42:00,2.0,1.7,31.9,27.4,12.8,21.9,100.0,0.0,7139
2023-05-03 18:43:00,2.4,2.0,30.5,27.1,13.5,22.0,50.0,0.0,7142
2023-05-03 18:44:00,2.6,2.4,29.4,27.0,14.1,21.9,100.0,0.0,7145
2023-05-03 18:45:00,2.6,2.6,28.4,26.8,14.7,21.9,50.0,0.0,7148
2023-05-03 18:46:00,3.0,2.6,27.7,26.6,15.4,21.9,100.0,0.0,7151
2023-05-03 18:47:00,3.2,3.0,27.1,26.4,15.7,21.9,0.0,0.0,7154
2023-05-03 18:48:00,3.4,3.2,26.6,26.2,16.3,21.9,100.0,0.0,7157
2023-05-03 18:49:00,3.5,3.4,26.1,26.0,16.5,21.9,50.0,0.0,7160
2023-05-03 18:50:00,-0.7,3.5,26.6,26.1,16.6,21.9,450.0,0.0,7163
2023-05-03 18:51:00,0.2,-0.7,37.3,29.5,12.1,21.9,450.0,0.0,7166
2023-05-03 18:52:00,0.3,0.2,41.6,29.4,10.1,22.0,100.0,0.0,7169
2023-05-03 18:53:00,0.9,0.3,40.2,28.6,10.2,22.0,50.0,0.0,7171
2023-05-03 18:54:00,1.3,0.9,37.2,28.2,11.0,22.1,100.0,0.0,7174
2023-05-03 18:55:00,1.7,1.3,34.8,27.8,11.8,22.1,50.0,0.0,7177
2023-05-03 18:56:00,1.9,1.7,32.7,27.5,12.6,22.1,100.0,0.0,7179
2023-05-03 18:57:00,2.2,1.9,31.3,27.2,13.3,22.0,50.0,0.0,7182
2023-05-03 18:58:00,2.5,2.2,29.9,27.2,14.0,22.0,100.0,0.0,7185
2023-05-03 18:59:00,2.6,2.5,29.0,27.0,14.6,22.0,50.0,0.0,7188
2023-05-03 19:00:00,2.9,2.6,28.1,26.7,15.1,22.0,100.0,0.0,7191
2023-05-03 19:01:00,3.1,2.9,27.4,26.5,15.6,21.9,50.0,0.0,7194
2023-05-03 19:02:00,3.2,3.1,26.9,26.2,16.1,21.9,50.0,0.0,7197
2023-05-03 19:03:00,3.4,3.2,26.4,26.3,16.5,21.9,50.0,0.0,7200
2023-05-03 19:04:00,3.6,3.4,25.9,26.0,16.8,22.0,200.0,0.0,7203
2023-05-03 19:05:00,-3.7,3.6,34.1,29.4,14.6,21.7,700.0,0.0,7206
2023-05-03 19:06:00,0.2,-3.7,40.7,29.7,10.5,21.9,100.0,0.0,7209
2023-05-03 19:07:00,0.8,0.2,40.8,28.8,10.2,22.1,50.0,0.0,7212
2023-05-03 19:08:00,1.2,0.8,38.1,28.1,10.7,22.1,100.0,0.0,7215
2023-05-03 19:09:00,1.6,1.2,35.4,27.9,11.4,22.0,50.0,0.0,7217
2023-05-03 19:10:00,2.0,1.6,33.3,27.6,12.3,22.1,50.0,0.0,7220
2023-05-03 19:11:00,2.2,2.0,31.6,27.3,13.1,22.1,50.0,0.0,7223
2023-05-03 19:12:00,2.4,2.2,30.2,27.2,13.7,22.0,100.0,0.0,7226
2023-05-03 19:13:00,2.6,2.4,29.2,26.9,14.5,22.0,50.0,0.0,7229
2023-05-03 19:14:00,2.9,2.6,28.3,26.8,14.8,22.0,100.0,0.0,7232
2023-05-03 19:15:00,3.0,2.9,27.7,26.5,15.5,22.0,50.0,0.0,7234
2023-05-03 19:16:00,3.2,3.0,27.0,26.3,15.9,21.9,100.0,0.0,7237
2023-05-03 19:17:00,3.3,3.2,26.5,26.2,16.5,21.9,50.0,0.0,7240
2023-05-03 19:18:00,3.5,3.3,26.1,25.9,16.7,21.9,100.0,0.0,7242
2023-05-03 19:19:00,-2.6,3.5,31.1,27.8,16.0,22.0,650.0,0.0,7245
2023-05-03 19:20:00,0.0,-2.6,39.9,29.7,10.9,21.9,250.0,0.0,7248
2023-05-03 19:21:00,0.6,0.0,41.3,29.2,10.1,22.0,50.0,0.0,7250
2023-05-03 19:22:00,1.2,0.6,39.1,28.5,10.6,22.1,50.0,0.0,7253
2023-05-03 19:23:00,1.5,1.2,36.3,27.9,11.3,22.1,50.0,0.0,7256
2023-05-03 19:24:00,1.8,1.5,33.9,27.6,12.1,22.1,100.0,0.0,7259
2023-05-03 19:25:00,2.2,1.8,32.1,27.5,12.8,22.1,50.0,0.0,7262
2023-05-03 19:26:00,2.3,2.2,30.7,27.2,13.5,22.0,100.0,0.0,7265
2023-05-03 19:27:00,2.7,2.3,29.6,26.9,14.3,22.0,50.0,0.0,7268
2023-05-03 19:28:00,2.7,2.7,28.6,26.9,14.8,22.0,100.0,0.0,7271
2023-05-03 19:29:00,2.9,2.7,27.8,26.6,15.4,22.0,50.0,0.0,7274
2023-05-03 19:30:00,3.1,2.9,27.3,26.4,15.8,22.0,100.0,0.0,7277
2023-05-03 19:31:00,3.3,3.1,26.7,26.3,16.4,21.9,50.0,0.0,7279
2023-05-03 19:32:00,3.5,3.3,26.3,26.1,16.7,21.9,50.0,0.0,7282
2023-05-03 19:33:00,-2.1,3.5,27.5,26.3,16.4,21.2,400.0,0.0,7285
2023-05-03 19:34:00,0.0,-2.1,37.9,29.5,11.6,21.9,600.0,0.0,7287
2023-05-03 19:35:00,0.5,0.0,41.5,29.6,10.1,21.9,50.0,0.0,7290
2023-05-03 19:36:00,1.0,0.5,39.9,28.7,10.4,22.0,100.0,0.0,7293
2023-05-03 19:37:00,1.5,1.0,37.1,28.1,11.0,22.1,50.0,0.0,7295
2023-05-03 19:38:00,1.8,1.5,34.6,27.8,11.9,22.1,100.0,0.0,7297
2023-05-03 19:39:00,2.0,1.8,32.6,27.5,12.6,22.1,50.0,0.0,7299
2023-05-03 19:40:00,2.2,2.0,31.0,27.1,13.4,22.2,100.0,0.0,7301
2023-05-03 19:41:00,2.4,2.2,29.8,26.9,14.0,22.0,50.0,0.0,7303
2023-05-03 19:42:00,2.6,2.4,28.8,26.8,14.6,22.0,100.0,0.0,7305
2023-05-03 19:43:00,2.9,2.6,28.1,26.6,15.2,22.0,50.0,0.0,7307
2023-05-03 19:44:00,3.0,2.9,27.4,26.4,15.7,21.9,50.0,0.0,7310
2023-05-03 19:45:00,3.2,3.0,26.9,26.3,16.1,21.9,100.0,0.0,7313
2023-05-03 19:46:00,3.4,3.2,26.4,26.1,16.5,21.9,50.0,0.0,7316
2023-05-03 19:47:00,-1.5,3.4,26.2,26.2,17.0,21.9,150.0,0.0,7319
2023-05-03 19:48:00,0.6,-1.5,35.5,29.0,12.9,21.9,800.0,0.0,7322
2023-05-03 19:49:00,0.3,0.6,41.4,29.6,10.3,21.9,100.0,0.0,7325
2023-05-03 19:50:00,0.9,0.3,40.5,28.9,10.2,22.1,100.0,0.0,7328
2023-05-03 19:51:00,1.3,0.9,37.8,28.1,10.8,22.1,50.0,0.0,7331
2023-05-03 19:52:00,1.6,1.3,35.2,27.6,11.7,22.1,100.0,0.0,7334
2023-05-03 19:53:00,1.9,1.6,33.0,27.5,12.3,22.1,50.0,0.0,7336
2023-05-03 19:54:00,2.2,1.9,31.3,27.2,13.2,22.0,100.0,0.0,7339
2023-05-03 19:55:00,2.4,2.2,29.9,26.9,13.8,22.0,50.0,0.0,7342
2023-05-03 19:56:00,2.8,2.4,29.0,26.7,14.5,22.0,100.0,0.0,7344
2023-05-03 19:57:00,2.9,2.8,28.2,26.6,15.1,21.9,50.0,0.0,7347
2023-05-03 19:58:00,2.8,2.9,27.5,26.4,15.4,21.9,50.0,0.0,7350
2023-05-03 19:59:00,3.3,2.8,26.9,26.3,16.0,21.9,100.0,0.0,7352
2023-05-03 20:00:00,3.4,3.3,26.4,26.1,16.3,21.9,50.0,0.0,7355
2023-05-03 20:01:00,3.5,3.4,26.0,26.0,16.8,21.8,100.0,0.0,7358
2023-05-03 20:02:00,-2.6,3.5,32.6,28.3,14.4,21.6,650.0,0.0,7361
2023-05-03 20:03:00,0.1,-2.6,40.4,29.7,10.7,21.8,300.0,0.0,7364
2023-05-03 20:04:00,0.6,0.1,41.1,29.2,10.1,22.0,100.0,0.0,7367
2023-05-03 20:05:00,1.1,0.6,38.7,28.3,10.6,22.0,50.0,0.0,7370
